100	0.00018167495727539062
200	0.0006828069686889649
300	0.0015533924102783202
400	0.002809572219848633
500	0.004414868354797363
600	0.006390976905822754
700	0.008624601364135741
800	0.01123340129852295
900	0.014367127418518066
1000	0.01760246753692627
