100	0.0003175020217895508
200	0.0012593984603881836
300	0.0028456926345825197
400	0.0050432682037353516
500	0.007964682579040528
600	0.011606287956237794
700	0.016134166717529298
800	0.021307826042175293
900	0.026809072494506835
1000	0.03348515033721924
