100	0.00017158985137939454
200	0.0006385326385498046
300	0.0014071226119995116
400	0.00260777473449707
500	0.004116463661193848
600	0.006065058708190918
700	0.008408045768737793
800	0.01103224754333496
900	0.013787412643432617
1000	0.017155933380126952
