100	0.00017762184143066406
200	0.0006606578826904297
300	0.0015030145645141602
400	0.0027216672897338867
500	0.0042765140533447266
600	0.006239604949951172
700	0.008535957336425782
800	0.011074328422546386
900	0.014132022857666016
1000	0.017168235778808594
